ts,pressure,temperatureFahrenheit,temperatureCelsius,dewPointFahrenheit,dewPointCelsius,humidity,windSpeed,windGust,windDirectionDegrees,windDirectionWords,condition
1546304400000,29.9,34.0,"1,11",32.0,"0,00",93.0,9.0,0.0,220.0,SW,Partly Cloudy
1546306200000,29.9,34.0,"1,11",32.0,"0,00",93.0,10.0,0.0,230.0,SW,Partly Cloudy
1546308000000,29.9,34.0,"1,11",32.0,"0,00",93.0,10.0,0.0,230.0,SW,Partly Cloudy
1546309800000,29.87,34.0,"1,11",32.0,"0,00",93.0,13.0,0.0,220.0,SW,Mostly Cloudy
1546311600000,29.87,34.0,"1,11",30.0,"-1,11",87.0,14.0,0.0,230.0,SW,Mostly Cloudy
1546313400000,29.84,34.0,"1,11",30.0,"-1,11",87.0,12.0,0.0,220.0,SW,Partly Cloudy
1546315200000,29.81,34.0,"1,11",30.0,"-1,11",87.0,13.0,0.0,220.0,SW,Mostly Cloudy
1546317000000,29.78,34.0,"1,11",30.0,"-1,11",87.0,13.0,0.0,210.0,SSW,Mostly Cloudy
1546318800000,29.75,34.0,"1,11",30.0,"-1,11",87.0,13.0,0.0,220.0,SW,Mostly Cloudy
1546320600000,29.73,36.0,"2,22",30.0,"-1,11",81.0,13.0,0.0,220.0,SW,Mostly Cloudy
1546322400000,29.7,36.0,"2,22",32.0,"0,00",87.0,13.0,0.0,210.0,SSW,Mostly Cloudy
1546324200000,29.7,36.0,"2,22",32.0,"0,00",87.0,14.0,0.0,210.0,SSW,Mostly Cloudy
1546326000000,29.67,36.0,"2,22",34.0,"1,11",93.0,13.0,0.0,220.0,SW,Light Drizzle
1546327800000,29.64,36.0,"2,22",36.0,"2,22",100.0,14.0,0.0,220.0,SW,Light Rain
1546329600000,29.64,36.0,"2,22",36.0,"2,22",100.0,14.0,0.0,210.0,SSW,Light Rain
1546331400000,29.61,37.0,"2,78",36.0,"2,22",93.0,14.0,0.0,220.0,SW,Light Rain
1546333200000,29.58,37.0,"2,78",37.0,"2,78",100.0,15.0,0.0,220.0,SW,Light Rain
1546335000000,29.58,39.0,"3,89",37.0,"2,78",93.0,14.0,0.0,220.0,SW,Mist
1546336800000,29.55,39.0,"3,89",39.0,"3,89",100.0,16.0,0.0,230.0,SW,Mist
1546338600000,29.52,41.0,"5,00",39.0,"3,89",93.0,17.0,0.0,230.0,SW,Light Rain
1546340400000,29.49,41.0,"5,00",39.0,"3,89",93.0,16.0,0.0,230.0,SW,Light Rain
1546342200000,29.46,41.0,"5,00",39.0,"3,89",93.0,17.0,0.0,230.0,SW,Cloudy
1546344000000,29.43,43.0,"6,11",41.0,"5,00",93.0,17.0,0.0,230.0,SW,Light Rain Shower
1546345800000,29.4,43.0,"6,11",41.0,"5,00",93.0,17.0,0.0,240.0,WSW,Light Rain
1546347600000,29.38,43.0,"6,11",41.0,"5,00",93.0,17.0,0.0,240.0,WSW,Light Rain
1546349400000,29.35,43.0,"6,11",41.0,"5,00",93.0,20.0,0.0,250.0,WSW,Light Rain
1546351200000,29.35,43.0,"6,11",41.0,"5,00",93.0,18.0,0.0,240.0,WSW,Light Rain
1546353000000,29.32,43.0,"6,11",41.0,"5,00",93.0,18.0,0.0,250.0,WSW,Light Rain
1546354800000,29.32,43.0,"6,11",41.0,"5,00",93.0,17.0,0.0,250.0,WSW,Light Rain
1546356600000,29.29,43.0,"6,11",41.0,"5,00",93.0,21.0,0.0,250.0,WSW,Cloudy / Windy
1546358400000,29.29,43.0,"6,11",39.0,"3,89",87.0,18.0,0.0,260.0,W,Mostly Cloudy
1546360200000,29.29,43.0,"6,11",37.0,"2,78",81.0,21.0,0.0,270.0,W,Mostly Cloudy / Windy
1546362000000,29.29,43.0,"6,11",36.0,"2,22",76.0,23.0,0.0,280.0,W,Mostly Cloudy / Windy
1546363800000,29.29,39.0,"3,89",36.0,"2,22",87.0,14.0,0.0,270.0,W,Partly Cloudy
1546365600000,29.29,41.0,"5,00",36.0,"2,22",81.0,17.0,0.0,270.0,W,Fair
1546367400000,29.29,39.0,"3,89",34.0,"1,11",81.0,17.0,0.0,260.0,W,Fair
1546369200000,29.26,39.0,"3,89",34.0,"1,11",81.0,18.0,0.0,260.0,W,Fair
1546371000000,29.26,41.0,"5,00",34.0,"1,11",76.0,18.0,0.0,260.0,W,Mostly Cloudy
1546372800000,29.26,41.0,"5,00",34.0,"1,11",76.0,21.0,0.0,260.0,W,Cloudy / Windy
1546374600000,29.26,39.0,"3,89",34.0,"1,11",81.0,20.0,0.0,260.0,W,Partly Cloudy
1546376400000,29.23,39.0,"3,89",34.0,"1,11",81.0,17.0,0.0,250.0,WSW,Fair
1546378200000,29.23,39.0,"3,89",34.0,"1,11",81.0,17.0,0.0,240.0,WSW,Fair
1546380000000,29.23,37.0,"2,78",30.0,"-1,11",75.0,21.0,0.0,250.0,WSW,Fair / Windy
1546381800000,29.23,37.0,"2,78",30.0,"-1,11",75.0,16.0,0.0,240.0,WSW,Fair
1546383600000,29.23,37.0,"2,78",32.0,"0,00",81.0,20.0,0.0,260.0,W,Mostly Cloudy
1546385400000,29.23,37.0,"2,78",30.0,"-1,11",75.0,20.0,0.0,260.0,W,Fair
1546387200000,29.2,37.0,"2,78",32.0,"0,00",81.0,17.0,0.0,250.0,WSW,Mostly Cloudy
1546389000000,29.2,36.0,"2,22",32.0,"0,00",87.0,18.0,0.0,260.0,W,Cloudy
1546390800000,29.17,36.0,"2,22",34.0,"1,11",93.0,20.0,0.0,250.0,WSW,Light Rain
1546392600000,29.17,36.0,"2,22",34.0,"1,11",93.0,18.0,0.0,250.0,WSW,Light Rain
1546394400000,29.17,34.0,"1,11",32.0,"0,00",93.0,15.0,0.0,240.0,WSW,Mostly Cloudy
1546396200000,29.17,34.0,"1,11",32.0,"0,00",93.0,17.0,0.0,240.0,WSW,Cloudy
1546398000000,29.17,34.0,"1,11",32.0,"0,00",93.0,16.0,0.0,250.0,WSW,Snow
1546399800000,29.17,34.0,"1,11",32.0,"0,00",93.0,16.0,0.0,250.0,WSW,Light Snow
1546401600000,29.17,34.0,"1,11",34.0,"1,11",100.0,14.0,0.0,260.0,W,Cloudy
1546403400000,29.17,36.0,"2,22",34.0,"1,11",93.0,16.0,0.0,280.0,W,Cloudy
1546405200000,29.17,36.0,"2,22",34.0,"1,11",93.0,16.0,0.0,290.0,WNW,Light Rain
1546407000000,29.17,36.0,"2,22",34.0,"1,11",93.0,14.0,0.0,290.0,WNW,Light Rain
1546408800000,29.17,37.0,"2,78",34.0,"1,11",87.0,16.0,0.0,300.0,WNW,Light Rain
1546410600000,29.17,37.0,"2,78",34.0,"1,11",87.0,16.0,0.0,300.0,WNW,Mostly Cloudy
1546412400000,29.2,36.0,"2,22",34.0,"1,11",93.0,18.0,0.0,300.0,WNW,Mostly Cloudy
1546414200000,29.2,36.0,"2,22",34.0,"1,11",93.0,16.0,0.0,290.0,WNW,Light Rain
1546416000000,29.23,36.0,"2,22",34.0,"1,11",93.0,18.0,0.0,290.0,WNW,Light Rain
1546417800000,29.26,36.0,"2,22",34.0,"1,11",93.0,17.0,0.0,310.0,NW,Light Rain
1546419600000,29.29,36.0,"2,22",32.0,"0,00",87.0,16.0,0.0,340.0,NNW,Mostly Cloudy
1546421400000,29.29,36.0,"2,22",32.0,"0,00",87.0,15.0,0.0,340.0,NNW,Mostly Cloudy
1546423200000,29.32,36.0,"2,22",30.0,"-1,11",81.0,15.0,0.0,350.0,N,Mostly Cloudy
1546425000000,29.35,34.0,"1,11",30.0,"-1,11",87.0,10.0,0.0,320.0,NW,Mostly Cloudy
1546426800000,29.35,36.0,"2,22",30.0,"-1,11",81.0,12.0,0.0,310.0,NW,Mostly Cloudy
1546428600000,29.38,36.0,"2,22",28.0,"-2,22",75.0,16.0,0.0,310.0,NW,Mostly Cloudy
1546430400000,29.38,36.0,"2,22",28.0,"-2,22",75.0,17.0,0.0,310.0,NW,Mostly Cloudy
1546432200000,29.38,36.0,"2,22",30.0,"-1,11",81.0,16.0,0.0,300.0,WNW,Mostly Cloudy
1546434000000,29.38,36.0,"2,22",30.0,"-1,11",81.0,18.0,0.0,300.0,WNW,Mostly Cloudy
1546435800000,29.4,36.0,"2,22",30.0,"-1,11",81.0,18.0,0.0,310.0,NW,Light Rain Shower
1546437600000,29.4,34.0,"1,11",30.0,"-1,11",87.0,17.0,0.0,310.0,NW,Snow Shower
1546439400000,29.4,34.0,"1,11",28.0,"-2,22",81.0,20.0,0.0,310.0,NW,Cloudy
1546441200000,29.43,34.0,"1,11",28.0,"-2,22",81.0,20.0,0.0,310.0,NW,Cloudy
1546443000000,29.43,34.0,"1,11",28.0,"-2,22",81.0,22.0,0.0,310.0,NW,Cloudy / Windy
1546444800000,29.46,34.0,"1,11",27.0,"-2,78",75.0,22.0,0.0,310.0,NW,Cloudy / Windy
1546446600000,29.46,34.0,"1,11",27.0,"-2,78",75.0,25.0,0.0,310.0,NW,Cloudy / Windy
1546448400000,29.49,34.0,"1,11",27.0,"-2,78",75.0,23.0,0.0,310.0,NW,Cloudy / Windy
1546450200000,29.49,32.0,"0,00",27.0,"-2,78",80.0,22.0,0.0,310.0,NW,Light Snow Shower / Windy
1546452000000,29.52,32.0,"0,00",27.0,"-2,78",80.0,23.0,0.0,310.0,NW,Light Snow Shower / Windy
1546453800000,29.52,32.0,"0,00",27.0,"-2,78",80.0,23.0,0.0,200.0,SSW,Light Snow Shower / Windy
1546455600000,29.52,32.0,"0,00",27.0,"-2,78",80.0,23.0,0.0,300.0,WNW,Light Snow Shower / Windy
1546457400000,29.55,32.0,"0,00",27.0,"-2,78",80.0,22.0,0.0,300.0,WNW,Light Snow / Windy
1546459200000,29.55,30.0,"-1,11",27.0,"-2,78",86.0,23.0,0.0,300.0,WNW,Cloudy / Windy
1546461000000,29.55,30.0,"-1,11",27.0,"-2,78",86.0,22.0,0.0,300.0,WNW,Light Snow / Windy
1546462800000,29.55,32.0,"0,00",27.0,"-2,78",80.0,23.0,0.0,300.0,WNW,Light Snow / Windy
1546464600000,29.58,30.0,"-1,11",27.0,"-2,78",86.0,22.0,0.0,300.0,WNW,Light Snow / Windy
1546466400000,29.55,30.0,"-1,11",27.0,"-2,78",86.0,21.0,0.0,300.0,WNW,Light Snow / Windy
1546468200000,29.58,30.0,"-1,11",27.0,"-2,78",86.0,21.0,0.0,310.0,NW,Light Snow / Windy
1546470000000,29.58,32.0,"0,00",25.0,"-3,89",75.0,21.0,0.0,310.0,NW,Light Snow / Windy
1546471800000,29.58,32.0,"0,00",25.0,"-3,89",75.0,20.0,0.0,310.0,NW,Mostly Cloudy
1546473600000,29.58,30.0,"-1,11",25.0,"-3,89",80.0,20.0,0.0,310.0,NW,Mostly Cloudy
1546475400000,29.61,30.0,"-1,11",23.0,"-5,00",75.0,21.0,0.0,310.0,NW,Partly Cloudy / Windy
1546477200000,29.61,30.0,"-1,11",25.0,"-3,89",80.0,18.0,0.0,310.0,NW,Partly Cloudy
1546479000000,29.61,30.0,"-1,11",25.0,"-3,89",80.0,16.0,0.0,310.0,NW,Fair
1546480800000,29.64,28.0,"-2,22",23.0,"-5,00",80.0,16.0,0.0,310.0,NW,Fair
1546482600000,29.64,30.0,"-1,11",23.0,"-5,00",75.0,18.0,0.0,310.0,NW,Fair
1546484400000,29.64,28.0,"-2,22",21.0,"-6,11",74.0,17.0,0.0,310.0,NW,Fair
1546486200000,29.67,30.0,"-1,11",19.0,"-7,22",64.0,16.0,0.0,320.0,NW,Fair
1546488000000,29.67,28.0,"-2,22",21.0,"-6,11",74.0,13.0,0.0,310.0,NW,Fair
1546489800000,29.67,28.0,"-2,22",23.0,"-5,00",80.0,14.0,0.0,300.0,WNW,Fair
1546491600000,29.67,28.0,"-2,22",21.0,"-6,11",74.0,15.0,0.0,310.0,NW,Fair
1546493400000,29.67,28.0,"-2,22",23.0,"-5,00",80.0,14.0,0.0,300.0,WNW,Fair
1546495200000,29.67,28.0,"-2,22",21.0,"-6,11",74.0,15.0,0.0,300.0,WNW,Fair
1546497000000,29.67,28.0,"-2,22",21.0,"-6,11",74.0,14.0,0.0,310.0,NW,Fair
1546498800000,29.67,28.0,"-2,22",23.0,"-5,00",80.0,15.0,0.0,310.0,NW,Fair
1546500600000,29.7,27.0,"-2,78",21.0,"-6,11",80.0,15.0,0.0,310.0,NW,Fair
1546502400000,29.7,27.0,"-2,78",21.0,"-6,11",80.0,14.0,0.0,310.0,NW,Fair
1546504200000,29.7,27.0,"-2,78",21.0,"-6,11",80.0,13.0,0.0,310.0,NW,Fair
1546506000000,29.73,27.0,"-2,78",21.0,"-6,11",80.0,14.0,0.0,310.0,NW,Fair
1546507800000,29.73,27.0,"-2,78",21.0,"-6,11",80.0,14.0,0.0,310.0,NW,Fair
1546509600000,29.73,28.0,"-2,22",21.0,"-6,11",74.0,15.0,0.0,310.0,NW,Fair
1546511400000,29.75,28.0,"-2,22",19.0,"-7,22",69.0,13.0,0.0,320.0,NW,Fair
1546513200000,29.75,28.0,"-2,22",18.0,"-7,78",64.0,15.0,0.0,320.0,NW,Fair
1546515000000,29.75,28.0,"-2,22",18.0,"-7,78",64.0,16.0,0.0,330.0,NNW,Fair
1546516800000,29.75,30.0,"-1,11",16.0,"-8,89",55.0,17.0,0.0,330.0,NNW,Fair
1546518600000,29.75,30.0,"-1,11",10.0,"-12,22",44.0,16.0,0.0,340.0,NNW,Fair
1546520400000,29.75,30.0,"-1,11",9.0,"-12,78",40.0,17.0,0.0,340.0,NNW,Fair
1546522200000,29.75,30.0,"-1,11",9.0,"-12,78",40.0,18.0,0.0,350.0,N,Fair
1546524000000,29.75,30.0,"-1,11",10.0,"-12,22",44.0,20.0,0.0,340.0,NNW,Fair
1546525800000,29.78,30.0,"-1,11",10.0,"-12,22",44.0,18.0,0.0,350.0,N,Fair
1546527600000,29.78,30.0,"-1,11",10.0,"-12,22",44.0,20.0,0.0,350.0,N,Fair
1546529400000,29.78,30.0,"-1,11",10.0,"-12,22",44.0,20.0,0.0,350.0,N,Fair
1546531200000,29.78,30.0,"-1,11",10.0,"-12,22",44.0,15.0,0.0,350.0,N,Fair
1546533000000,29.81,28.0,"-2,22",12.0,"-11,11",51.0,12.0,0.0,350.0,N,Fair
1546534800000,29.81,28.0,"-2,22",12.0,"-11,11",51.0,10.0,0.0,360.0,N,Fair
1546536600000,29.84,27.0,"-2,78",12.0,"-11,11",55.0,7.0,0.0,360.0,N,Fair
1546538400000,29.84,27.0,"-2,78",12.0,"-11,11",55.0,8.0,0.0,350.0,N,Fair
1546540200000,29.84,27.0,"-2,78",14.0,"-10,00",59.0,7.0,0.0,360.0,N,Fair
1546542000000,29.84,27.0,"-2,78",14.0,"-10,00",59.0,9.0,0.0,350.0,N,Mostly Cloudy
1546543800000,29.87,27.0,"-2,78",14.0,"-10,00",59.0,8.0,0.0,360.0,N,Partly Cloudy
1546545600000,29.87,27.0,"-2,78",14.0,"-10,00",59.0,9.0,0.0,360.0,N,Mostly Cloudy
1546547400000,29.87,25.0,"-3,89",14.0,"-10,00",64.0,9.0,0.0,350.0,N,Partly Cloudy
1546549200000,29.87,25.0,"-3,89",14.0,"-10,00",64.0,8.0,0.0,330.0,NNW,Fair
1546551000000,29.9,25.0,"-3,89",14.0,"-10,00",64.0,8.0,0.0,340.0,NNW,Fair
1546552800000,29.9,25.0,"-3,89",14.0,"-10,00",64.0,10.0,0.0,340.0,NNW,Partly Cloudy
1546554600000,29.9,25.0,"-3,89",14.0,"-10,00",64.0,10.0,0.0,350.0,N,Fair
1546556400000,29.9,25.0,"-3,89",16.0,"-8,89",69.0,10.0,0.0,340.0,NNW,Partly Cloudy
1546558200000,29.9,25.0,"-3,89",14.0,"-10,00",64.0,12.0,0.0,340.0,NNW,Mostly Cloudy
1546560000000,29.9,25.0,"-3,89",16.0,"-8,89",69.0,9.0,0.0,330.0,NNW,Mostly Cloudy
1546561800000,29.9,25.0,"-3,89",16.0,"-8,89",69.0,10.0,0.0,330.0,NNW,Mostly Cloudy
1546563600000,29.9,27.0,"-2,78",16.0,"-8,89",64.0,12.0,0.0,320.0,NW,Mostly Cloudy
1546565400000,29.9,25.0,"-3,89",16.0,"-8,89",69.0,12.0,0.0,320.0,NW,Mostly Cloudy
1546567200000,29.93,25.0,"-3,89",16.0,"-8,89",69.0,12.0,0.0,320.0,NW,Mostly Cloudy
1546569000000,29.93,25.0,"-3,89",16.0,"-8,89",69.0,10.0,0.0,320.0,NW,Mostly Cloudy
1546570800000,29.93,25.0,"-3,89",16.0,"-8,89",69.0,12.0,0.0,320.0,NW,Mostly Cloudy
1546572600000,29.93,25.0,"-3,89",16.0,"-8,89",69.0,12.0,0.0,320.0,NW,Mostly Cloudy
1546574400000,29.93,25.0,"-3,89",16.0,"-8,89",69.0,10.0,0.0,320.0,NW,Mostly Cloudy
1546576200000,29.93,23.0,"-5,00",16.0,"-8,89",74.0,12.0,0.0,320.0,NW,Partly Cloudy
1546578000000,29.93,23.0,"-5,00",16.0,"-8,89",74.0,9.0,0.0,310.0,NW,Fair
1546579800000,29.93,21.0,"-6,11",16.0,"-8,89",80.0,8.0,0.0,310.0,NW,Fair
1546581600000,29.93,21.0,"-6,11",16.0,"-8,89",80.0,9.0,0.0,300.0,WNW,Fair
1546583400000,29.93,21.0,"-6,11",16.0,"-8,89",80.0,9.0,0.0,290.0,WNW,Fair
1546585200000,29.9,21.0,"-6,11",18.0,"-7,78",86.0,8.0,0.0,300.0,WNW,Fair
1546587000000,29.9,19.0,"-7,22",16.0,"-8,89",86.0,7.0,0.0,290.0,WNW,Fair
1546588800000,29.9,19.0,"-7,22",16.0,"-8,89",86.0,6.0,0.0,290.0,WNW,Fair
1546590600000,29.93,21.0,"-6,11",18.0,"-7,78",86.0,7.0,0.0,270.0,W,Mostly Cloudy
1546592400000,29.9,23.0,"-5,00",19.0,"-7,22",86.0,7.0,0.0,260.0,W,Partly Cloudy
1546594200000,29.9,23.0,"-5,00",19.0,"-7,22",86.0,7.0,0.0,250.0,WSW,Partly Cloudy
1546596000000,29.9,25.0,"-3,89",21.0,"-6,11",86.0,7.0,0.0,240.0,WSW,Mostly Cloudy
1546597800000,29.9,25.0,"-3,89",23.0,"-5,00",93.0,9.0,0.0,260.0,W,Fair
1546599600000,29.87,27.0,"-2,78",23.0,"-5,00",86.0,10.0,0.0,260.0,W,Fair
1546601400000,29.87,28.0,"-2,22",23.0,"-5,00",80.0,12.0,0.0,260.0,W,Fair
1546603200000,29.87,28.0,"-2,22",23.0,"-5,00",80.0,12.0,0.0,250.0,WSW,Light Snow
1546605000000,29.84,28.0,"-2,22",23.0,"-5,00",80.0,12.0,0.0,250.0,WSW,Light Snow
1546606800000,29.84,28.0,"-2,22",23.0,"-5,00",80.0,10.0,0.0,250.0,WSW,Light Snow
1546608600000,29.81,28.0,"-2,22",25.0,"-3,89",86.0,9.0,0.0,240.0,WSW,Light Snow
1546610400000,29.81,28.0,"-2,22",25.0,"-3,89",86.0,9.0,0.0,240.0,WSW,Light Snow
1546612200000,29.78,28.0,"-2,22",25.0,"-3,89",86.0,10.0,0.0,220.0,SW,Light Snow
1546614000000,29.78,28.0,"-2,22",25.0,"-3,89",86.0,9.0,0.0,230.0,SW,Light Snow
1546615800000,29.78,28.0,"-2,22",25.0,"-3,89",86.0,12.0,0.0,230.0,SW,Light Snow
1546617600000,29.75,28.0,"-2,22",27.0,"-2,78",93.0,12.0,0.0,230.0,SW,Snow
1546619400000,29.75,28.0,"-2,22",27.0,"-2,78",93.0,10.0,0.0,230.0,SW,Snow
1546621200000,29.73,28.0,"-2,22",27.0,"-2,78",93.0,10.0,0.0,230.0,SW,Light Snow
1546623000000,29.73,28.0,"-2,22",27.0,"-2,78",93.0,10.0,0.0,230.0,SW,Light Snow
1546624800000,29.7,28.0,"-2,22",27.0,"-2,78",93.0,10.0,0.0,230.0,SW,Light Snow
1546626600000,29.7,28.0,"-2,22",27.0,"-2,78",93.0,10.0,0.0,230.0,SW,Light Snow
1546628400000,29.7,28.0,"-2,22",27.0,"-2,78",93.0,12.0,0.0,240.0,WSW,Light Snow
1546630200000,29.67,28.0,"-2,22",27.0,"-2,78",93.0,12.0,0.0,240.0,WSW,Light Snow
1546632000000,29.67,28.0,"-2,22",27.0,"-2,78",93.0,10.0,0.0,230.0,SW,Light Snow
1546633800000,29.67,28.0,"-2,22",27.0,"-2,78",93.0,9.0,0.0,230.0,SW,Light Snow
1546635600000,29.64,30.0,"-1,11",28.0,"-2,22",93.0,10.0,0.0,220.0,SW,Light Snow
1546637400000,29.64,30.0,"-1,11",28.0,"-2,22",93.0,10.0,0.0,230.0,SW,Light Snow
1546639200000,29.64,30.0,"-1,11",28.0,"-2,22",93.0,10.0,0.0,230.0,SW,Light Snow
1546641000000,29.61,30.0,"-1,11",28.0,"-2,22",93.0,10.0,0.0,230.0,SW,Light Snow
1546642800000,29.61,30.0,"-1,11",30.0,"-1,11",100.0,10.0,0.0,230.0,SW,Light Snow
1546644600000,29.58,30.0,"-1,11",30.0,"-1,11",100.0,12.0,0.0,230.0,SW,Light Snow
1546646400000,29.58,32.0,"0,00",30.0,"-1,11",93.0,13.0,0.0,230.0,SW,Light Snow
1546648200000,29.58,32.0,"0,00",30.0,"-1,11",93.0,12.0,0.0,230.0,SW,Snow
1546650000000,29.55,32.0,"0,00",30.0,"-1,11",93.0,10.0,0.0,230.0,SW,Snow
1546651800000,29.52,32.0,"0,00",32.0,"0,00",100.0,12.0,0.0,230.0,SW,Light Snow
1546653600000,29.52,32.0,"0,00",32.0,"0,00",100.0,13.0,0.0,240.0,WSW,Light Snow
1546655400000,29.52,32.0,"0,00",32.0,"0,00",100.0,13.0,0.0,250.0,WSW,Light Snow
1546657200000,29.52,32.0,"0,00",32.0,"0,00",100.0,14.0,0.0,250.0,WSW,Light Snow
1546659000000,29.49,32.0,"0,00",32.0,"0,00",100.0,14.0,0.0,250.0,WSW,Light Snow
1546660800000,29.46,32.0,"0,00",32.0,"0,00",100.0,14.0,0.0,250.0,WSW,Light Snow
1546662600000,29.46,32.0,"0,00",32.0,"0,00",100.0,15.0,0.0,250.0,WSW,Mist
1546664400000,29.43,32.0,"0,00",32.0,"0,00",100.0,14.0,0.0,260.0,W,Mist
1546666200000,29.4,32.0,"0,00",32.0,"0,00",100.0,14.0,0.0,260.0,W,Wintry Mix
1546668000000,29.4,32.0,"0,00",32.0,"0,00",100.0,14.0,0.0,260.0,W,Wintry Mix
1546669800000,29.38,32.0,"0,00",32.0,"0,00",100.0,13.0,0.0,260.0,W,Wintry Mix
1546671600000,29.38,32.0,"0,00",32.0,"0,00",100.0,13.0,0.0,270.0,W,Light Snow
1546673400000,29.38,32.0,"0,00",32.0,"0,00",100.0,12.0,0.0,270.0,W,Light Snow
1546675200000,29.38,32.0,"0,00",32.0,"0,00",100.0,10.0,0.0,280.0,W,Light Snow
1546677000000,29.38,34.0,"1,11",32.0,"0,00",93.0,12.0,0.0,280.0,W,Cloudy
1546678800000,29.38,34.0,"1,11",34.0,"1,11",100.0,10.0,0.0,290.0,WNW,Light Rain
1546680600000,29.38,34.0,"1,11",34.0,"1,11",100.0,12.0,0.0,310.0,NW,Light Rain
1546682400000,29.38,34.0,"1,11",34.0,"1,11",100.0,10.0,0.0,320.0,NW,Light Rain
1546684200000,29.38,36.0,"2,22",34.0,"1,11",93.0,10.0,0.0,320.0,NW,Mostly Cloudy
1546686000000,29.4,36.0,"2,22",34.0,"1,11",93.0,12.0,0.0,340.0,NNW,Mostly Cloudy
1546687800000,29.4,36.0,"2,22",34.0,"1,11",93.0,12.0,0.0,340.0,NNW,Mostly Cloudy
1546689600000,29.4,36.0,"2,22",34.0,"1,11",93.0,12.0,0.0,350.0,N,Partly Cloudy
1546691400000,29.4,37.0,"2,78",32.0,"0,00",81.0,10.0,0.0,350.0,N,Mostly Cloudy
1546693200000,29.43,36.0,"2,22",32.0,"0,00",87.0,12.0,0.0,350.0,N,Mostly Cloudy
1546695000000,29.43,36.0,"2,22",30.0,"-1,11",81.0,12.0,0.0,340.0,NNW,Mostly Cloudy
1546696800000,29.43,36.0,"2,22",28.0,"-2,22",75.0,12.0,0.0,360.0,N,Mostly Cloudy
1546698600000,29.46,36.0,"2,22",30.0,"-1,11",81.0,9.0,0.0,360.0,N,Mostly Cloudy
1546700400000,29.46,36.0,"2,22",28.0,"-2,22",75.0,10.0,0.0,360.0,N,Mostly Cloudy
1546702200000,29.49,34.0,"1,11",28.0,"-2,22",81.0,9.0,0.0,360.0,N,Mostly Cloudy
1546704000000,29.49,34.0,"1,11",27.0,"-2,78",75.0,13.0,0.0,350.0,N,Mostly Cloudy
1546705800000,29.49,34.0,"1,11",27.0,"-2,78",75.0,16.0,0.0,360.0,N,Mostly Cloudy
1546707600000,29.52,34.0,"1,11",27.0,"-2,78",75.0,13.0,0.0,350.0,N,Mostly Cloudy
1546709400000,29.52,34.0,"1,11",27.0,"-2,78",75.0,15.0,0.0,350.0,N,Mostly Cloudy
1546711200000,29.52,34.0,"1,11",27.0,"-2,78",75.0,8.0,0.0,340.0,NNW,Mostly Cloudy
1546713000000,29.52,32.0,"0,00",25.0,"-3,89",75.0,15.0,0.0,360.0,N,Mostly Cloudy
1546714800000,29.55,32.0,"0,00",27.0,"-2,78",80.0,12.0,0.0,360.0,N,Mostly Cloudy
1546716600000,29.55,32.0,"0,00",27.0,"-2,78",80.0,10.0,0.0,10.0,N,Mostly Cloudy
1546718400000,29.55,32.0,"0,00",25.0,"-3,89",75.0,13.0,0.0,360.0,N,Cloudy
1546720200000,29.58,32.0,"0,00",25.0,"-3,89",75.0,13.0,0.0,10.0,N,Cloudy
1546722000000,29.58,32.0,"0,00",25.0,"-3,89",75.0,12.0,0.0,360.0,N,Cloudy
1546723800000,29.58,32.0,"0,00",25.0,"-3,89",75.0,15.0,0.0,360.0,N,Mostly Cloudy
1546725600000,29.58,30.0,"-1,11",25.0,"-3,89",80.0,13.0,0.0,340.0,NNW,Mostly Cloudy
1546727400000,29.58,30.0,"-1,11",23.0,"-5,00",75.0,12.0,0.0,340.0,NNW,Mostly Cloudy
1546729200000,29.58,30.0,"-1,11",23.0,"-5,00",75.0,12.0,0.0,350.0,N,Mostly Cloudy
1546731000000,29.61,30.0,"-1,11",23.0,"-5,00",75.0,14.0,0.0,350.0,N,Mostly Cloudy
1546732800000,29.61,30.0,"-1,11",23.0,"-5,00",75.0,12.0,0.0,360.0,N,Mostly Cloudy
1546734600000,29.61,30.0,"-1,11",23.0,"-5,00",75.0,12.0,0.0,20.0,NNE,Light Snow
1546736400000,29.64,30.0,"-1,11",23.0,"-5,00",75.0,14.0,0.0,10.0,N,Cloudy
1546738200000,29.64,28.0,"-2,22",23.0,"-5,00",80.0,10.0,0.0,10.0,N,Mostly Cloudy
1546740000000,29.64,28.0,"-2,22",23.0,"-5,00",80.0,12.0,0.0,360.0,N,Mostly Cloudy
1546741800000,29.64,28.0,"-2,22",23.0,"-5,00",80.0,10.0,0.0,350.0,N,Mostly Cloudy
1546743600000,29.67,28.0,"-2,22",21.0,"-6,11",74.0,12.0,0.0,10.0,N,Mostly Cloudy
1546745400000,29.67,28.0,"-2,22",21.0,"-6,11",74.0,13.0,0.0,10.0,N,Mostly Cloudy
1546747200000,29.67,28.0,"-2,22",19.0,"-7,22",69.0,14.0,0.0,10.0,N,Mostly Cloudy
1546749000000,29.67,28.0,"-2,22",19.0,"-7,22",69.0,13.0,0.0,20.0,NNE,Light Snow
1546750800000,29.7,27.0,"-2,78",19.0,"-7,22",74.0,14.0,0.0,20.0,NNE,Light Snow
1546752600000,29.7,27.0,"-2,78",19.0,"-7,22",74.0,13.0,0.0,30.0,NNE,Light Snow
