ts,pressure,temperatureFahrenheit,temperatureCelsius,dewPointFahrenheit,dewPointCelsius,humidity,windSpeed,windGust,windDirectionDegrees,windDirectionWords,condition
1546305600000,29.02,41.0,"5,00",39.0,"3,89",93.0,1.0,0.0,320.0,NW,Mist
1546307400000,29.02,41.0,"5,00",41.0,"5,00",100.0,2.0,0.0,240.0,WSW,Mist
1546309200000,28.99,41.0,"5,00",41.0,"5,00",100.0,1.0,0.0,200.0,SSW,Mist
1546311000000,28.99,41.0,"5,00",41.0,"5,00",100.0,1.0,0.0,0.0,VAR,Mist
1546312800000,28.99,41.0,"5,00",39.0,"3,89",93.0,2.0,0.0,0.0,VAR,Mist
1546314600000,28.99,41.0,"5,00",41.0,"5,00",100.0,1.0,0.0,0.0,VAR,Mist
1546316400000,28.99,41.0,"5,00",41.0,"5,00",100.0,2.0,0.0,0.0,VAR,Mist
1546318200000,28.96,41.0,"5,00",39.0,"3,89",93.0,2.0,0.0,0.0,VAR,Mist
1546320000000,28.96,41.0,"5,00",39.0,"3,89",93.0,3.0,0.0,250.0,WSW,Mostly Cloudy
1546321800000,28.96,41.0,"5,00",39.0,"3,89",93.0,5.0,0.0,230.0,SW,Mostly Cloudy
1546323600000,28.93,41.0,"5,00",39.0,"3,89",93.0,6.0,0.0,250.0,WSW,Mostly Cloudy
1546325400000,28.93,41.0,"5,00",37.0,"2,78",87.0,8.0,0.0,240.0,WSW,Cloudy
1546327200000,28.93,43.0,"6,11",37.0,"2,78",81.0,6.0,0.0,260.0,W,Mostly Cloudy
1546329000000,28.91,41.0,"5,00",37.0,"2,78",87.0,7.0,0.0,240.0,WSW,Mostly Cloudy
1546330800000,28.93,37.0,"2,78",34.0,"1,11",87.0,6.0,0.0,250.0,WSW,Partly Cloudy
1546332600000,28.93,41.0,"5,00",36.0,"2,22",81.0,6.0,0.0,240.0,WSW,Partly Cloudy
1546334400000,28.93,41.0,"5,00",36.0,"2,22",81.0,6.0,0.0,240.0,WSW,Mostly Cloudy
1546336200000,28.93,41.0,"5,00",36.0,"2,22",81.0,6.0,0.0,230.0,SW,Mostly Cloudy
1546338000000,28.93,41.0,"5,00",36.0,"2,22",81.0,7.0,0.0,230.0,SW,Mostly Cloudy
1546339800000,28.91,41.0,"5,00",37.0,"2,78",87.0,7.0,0.0,250.0,WSW,Mostly Cloudy
1546341600000,28.91,43.0,"6,11",37.0,"2,78",81.0,7.0,0.0,250.0,WSW,Mostly Cloudy
1546343400000,28.91,43.0,"6,11",37.0,"2,78",81.0,13.0,0.0,260.0,W,Mostly Cloudy
1546345200000,28.91,43.0,"6,11",37.0,"2,78",81.0,7.0,0.0,240.0,WSW,Mostly Cloudy
1546347000000,28.91,43.0,"6,11",37.0,"2,78",81.0,10.0,0.0,270.0,W,Mostly Cloudy
1546348800000,28.91,41.0,"5,00",37.0,"2,78",87.0,12.0,0.0,280.0,W,Mostly Cloudy
1546350600000,28.91,41.0,"5,00",37.0,"2,78",87.0,12.0,0.0,280.0,W,Light Rain
1546352400000,28.88,41.0,"5,00",37.0,"2,78",87.0,14.0,0.0,270.0,W,Light Rain
1546354200000,28.88,41.0,"5,00",37.0,"2,78",87.0,12.0,0.0,260.0,W,Light Rain
1546356000000,28.88,43.0,"6,11",36.0,"2,22",76.0,12.0,0.0,250.0,WSW,Mostly Cloudy
1546357800000,28.85,43.0,"6,11",36.0,"2,22",76.0,12.0,0.0,240.0,WSW,Mostly Cloudy
1546359600000,28.85,43.0,"6,11",36.0,"2,22",76.0,12.0,0.0,250.0,WSW,Mostly Cloudy
1546361400000,28.85,43.0,"6,11",36.0,"2,22",76.0,12.0,0.0,250.0,WSW,Mostly Cloudy
1546363200000,28.85,41.0,"5,00",36.0,"2,22",81.0,13.0,0.0,260.0,W,Light Rain
1546365000000,28.85,41.0,"5,00",37.0,"2,78",87.0,13.0,0.0,260.0,W,Light Rain
1546366800000,28.85,41.0,"5,00",37.0,"2,78",87.0,14.0,0.0,260.0,W,Light Drizzle
1546368600000,28.85,39.0,"3,89",37.0,"2,78",93.0,10.0,0.0,250.0,WSW,Light Drizzle
1546370400000,28.85,41.0,"5,00",37.0,"2,78",87.0,12.0,0.0,240.0,WSW,Light Drizzle
1546372200000,28.85,41.0,"5,00",37.0,"2,78",87.0,12.0,0.0,240.0,WSW,Light Drizzle
1546374000000,28.85,39.0,"3,89",37.0,"2,78",93.0,12.0,0.0,250.0,WSW,Light Drizzle
1546375800000,28.85,39.0,"3,89",37.0,"2,78",93.0,12.0,0.0,240.0,WSW,Light Drizzle
1546377600000,28.85,39.0,"3,89",37.0,"2,78",93.0,12.0,0.0,240.0,WSW,Light Drizzle
1546379400000,28.85,39.0,"3,89",37.0,"2,78",93.0,9.0,0.0,240.0,WSW,Light Drizzle
1546381200000,28.85,41.0,"5,00",37.0,"2,78",87.0,10.0,0.0,250.0,WSW,Light Rain
1546383000000,28.85,41.0,"5,00",37.0,"2,78",87.0,12.0,0.0,270.0,W,Light Rain
1546384800000,28.85,39.0,"3,89",36.0,"2,22",87.0,18.0,0.0,290.0,WNW,Light Rain
1546386600000,28.85,39.0,"3,89",36.0,"2,22",87.0,18.0,0.0,280.0,W,Light Rain
1546388400000,28.85,39.0,"3,89",36.0,"2,22",87.0,14.0,0.0,280.0,W,Partly Cloudy
1546390200000,28.85,39.0,"3,89",36.0,"2,22",87.0,14.0,0.0,280.0,W,Fair
1546392000000,28.85,39.0,"3,89",36.0,"2,22",87.0,12.0,0.0,290.0,WNW,Mostly Cloudy
1546393800000,28.88,37.0,"2,78",34.0,"1,11",87.0,12.0,0.0,300.0,WNW,Rain
1546395600000,28.88,36.0,"2,22",32.0,"0,00",87.0,17.0,0.0,290.0,WNW,Fair
1546397400000,28.88,37.0,"2,78",32.0,"0,00",81.0,21.0,0.0,290.0,WNW,Fair / Windy
1546399200000,28.88,36.0,"2,22",30.0,"-1,11",81.0,20.0,0.0,300.0,WNW,Mostly Cloudy
1546401000000,28.91,36.0,"2,22",30.0,"-1,11",81.0,17.0,0.0,300.0,WNW,Fair
1546402800000,28.91,36.0,"2,22",30.0,"-1,11",81.0,20.0,0.0,310.0,NW,Fair
1546404600000,28.91,36.0,"2,22",28.0,"-2,22",75.0,10.0,0.0,290.0,WNW,Light Snow
1546406400000,28.91,36.0,"2,22",28.0,"-2,22",75.0,13.0,0.0,280.0,W,Light Snow
1546408200000,28.91,36.0,"2,22",27.0,"-2,78",70.0,17.0,0.0,300.0,WNW,Fair
1546410000000,28.91,36.0,"2,22",28.0,"-2,22",75.0,15.0,0.0,290.0,WNW,Fair
1546411800000,28.91,36.0,"2,22",27.0,"-2,78",70.0,20.0,0.0,300.0,WNW,Fair
1546413600000,28.91,36.0,"2,22",28.0,"-2,22",75.0,13.0,0.0,290.0,WNW,Fair
1546415400000,28.93,36.0,"2,22",28.0,"-2,22",75.0,14.0,0.0,290.0,WNW,Light Snow
1546417200000,28.93,36.0,"2,22",27.0,"-2,78",70.0,17.0,0.0,290.0,WNW,Light Snow
1546419000000,28.91,36.0,"2,22",27.0,"-2,78",70.0,17.0,0.0,280.0,W,Partly Cloudy
1546420800000,28.93,36.0,"2,22",27.0,"-2,78",70.0,17.0,0.0,280.0,W,Partly Cloudy
1546422600000,28.93,36.0,"2,22",27.0,"-2,78",70.0,17.0,0.0,280.0,W,Mostly Cloudy
1546424400000,28.93,36.0,"2,22",27.0,"-2,78",70.0,18.0,0.0,280.0,W,Mostly Cloudy
1546426200000,28.93,36.0,"2,22",27.0,"-2,78",70.0,18.0,0.0,280.0,W,Mostly Cloudy
1546428000000,28.96,37.0,"2,78",28.0,"-2,22",70.0,18.0,0.0,290.0,WNW,Mostly Cloudy
1546429800000,28.96,39.0,"3,89",30.0,"-1,11",70.0,22.0,0.0,290.0,WNW,Light Snow Shower / Windy
1546431600000,28.96,37.0,"2,78",30.0,"-1,11",75.0,21.0,0.0,290.0,WNW,Light Snow Shower / Windy
1546433400000,28.96,37.0,"2,78",28.0,"-2,22",70.0,20.0,0.0,290.0,WNW,Light Snow Shower
1546435200000,28.93,37.0,"2,78",28.0,"-2,22",70.0,21.0,0.0,300.0,WNW,Light Snow Shower / Windy
1546437000000,28.93,36.0,"2,22",30.0,"-1,11",81.0,23.0,0.0,290.0,WNW,Light Snow Shower / Windy
1546438800000,28.93,37.0,"2,78",28.0,"-2,22",70.0,21.0,1.0,290.0,WNW,Light Snow Shower / Windy
1546440600000,28.93,39.0,"3,89",28.0,"-2,22",65.0,23.0,0.0,300.0,WNW,Fair / Windy
1546442400000,28.93,36.0,"2,22",30.0,"-1,11",81.0,23.0,0.0,320.0,NW,Snow Shower / Windy
1546444200000,28.93,36.0,"2,22",32.0,"0,00",87.0,14.0,0.0,320.0,NW,Light Snow Shower
1546446000000,28.96,37.0,"2,78",28.0,"-2,22",70.0,17.0,0.0,320.0,NW,Fair
1546447800000,28.96,37.0,"2,78",28.0,"-2,22",70.0,15.0,0.0,310.0,NW,Fair
1546449600000,28.96,36.0,"2,22",28.0,"-2,22",75.0,15.0,0.0,320.0,NW,Fair
1546451400000,28.99,36.0,"2,22",27.0,"-2,78",70.0,18.0,0.0,320.0,NW,Fair
1546453200000,28.99,36.0,"2,22",27.0,"-2,78",70.0,13.0,0.0,310.0,NW,Fair
1546455000000,28.99,36.0,"2,22",27.0,"-2,78",70.0,15.0,0.0,320.0,NW,Fair
1546456800000,29.02,36.0,"2,22",27.0,"-2,78",70.0,14.0,0.0,320.0,NW,Fair
1546458600000,29.02,34.0,"1,11",25.0,"-3,89",70.0,10.0,0.0,310.0,NW,Fair
1546460400000,29.02,34.0,"1,11",27.0,"-2,78",75.0,12.0,0.0,320.0,NW,Fair
1546462200000,29.05,34.0,"1,11",27.0,"-2,78",75.0,9.0,0.0,310.0,NW,Fair
1546464000000,29.05,34.0,"1,11",25.0,"-3,89",70.0,10.0,0.0,320.0,NW,Partly Cloudy
1546465800000,29.05,34.0,"1,11",25.0,"-3,89",70.0,10.0,0.0,320.0,NW,Fair
1546467600000,29.05,32.0,"0,00",23.0,"-5,00",69.0,9.0,0.0,320.0,NW,Fair
1546469400000,29.05,30.0,"-1,11",23.0,"-5,00",75.0,8.0,0.0,300.0,WNW,Fair
1546471200000,29.05,32.0,"0,00",21.0,"-6,11",64.0,13.0,0.0,320.0,NW,Fair
1546473000000,29.05,32.0,"0,00",19.0,"-7,22",60.0,10.0,0.0,320.0,NW,Fair
1546474800000,29.07,32.0,"0,00",19.0,"-7,22",60.0,6.0,0.0,320.0,NW,Fair
1546476600000,29.07,30.0,"-1,11",21.0,"-6,11",69.0,6.0,0.0,300.0,WNW,Partly Cloudy
1546478400000,29.07,30.0,"-1,11",23.0,"-5,00",75.0,5.0,0.0,300.0,WNW,Mostly Cloudy
1546480200000,29.07,30.0,"-1,11",23.0,"-5,00",75.0,6.0,0.0,270.0,W,Mostly Cloudy
1546482000000,29.07,30.0,"-1,11",21.0,"-6,11",69.0,7.0,0.0,290.0,WNW,Mostly Cloudy
1546483800000,29.07,28.0,"-2,22",21.0,"-6,11",74.0,8.0,0.0,290.0,WNW,Partly Cloudy
1546485600000,29.1,28.0,"-2,22",21.0,"-6,11",74.0,9.0,0.0,290.0,WNW,Fair
1546487400000,29.1,28.0,"-2,22",21.0,"-6,11",74.0,8.0,0.0,280.0,W,Fair
1546489200000,29.1,27.0,"-2,78",21.0,"-6,11",80.0,7.0,0.0,280.0,W,Fair
1546491000000,29.1,27.0,"-2,78",21.0,"-6,11",80.0,6.0,0.0,280.0,W,Fair
1546492800000,29.1,27.0,"-2,78",21.0,"-6,11",80.0,3.0,0.0,280.0,W,Fair
1546494600000,29.1,27.0,"-2,78",19.0,"-7,22",74.0,6.0,0.0,290.0,WNW,Fair
1546496400000,29.1,25.0,"-3,89",19.0,"-7,22",80.0,2.0,0.0,250.0,WSW,Fair
1546498200000,29.07,27.0,"-2,78",21.0,"-6,11",80.0,3.0,0.0,200.0,SSW,Fair
1546500000000,29.1,25.0,"-3,89",19.0,"-7,22",80.0,5.0,0.0,250.0,WSW,Fair
1546501800000,29.07,23.0,"-5,00",18.0,"-7,78",80.0,3.0,0.0,240.0,WSW,Fair
1546503600000,29.1,25.0,"-3,89",21.0,"-6,11",86.0,2.0,0.0,0.0,VAR,Fair
1546505400000,29.1,27.0,"-2,78",19.0,"-7,22",74.0,2.0,0.0,0.0,VAR,Fair
1546507200000,29.1,25.0,"-3,89",19.0,"-7,22",80.0,2.0,0.0,220.0,SW,Fair
1546509000000,29.1,27.0,"-2,78",21.0,"-6,11",80.0,3.0,0.0,240.0,WSW,Fair
1546510800000,29.13,27.0,"-2,78",21.0,"-6,11",80.0,3.0,0.0,260.0,W,Fair
1546512600000,29.13,28.0,"-2,22",23.0,"-5,00",80.0,3.0,0.0,260.0,W,Mostly Cloudy
1546514400000,29.13,28.0,"-2,22",21.0,"-6,11",74.0,6.0,0.0,240.0,WSW,Light Snow
1546516200000,29.1,30.0,"-1,11",23.0,"-5,00",75.0,5.0,0.0,210.0,SSW,Partly Cloudy
1546518000000,29.1,30.0,"-1,11",23.0,"-5,00",75.0,2.0,0.0,0.0,VAR,Partly Cloudy
1546519800000,29.1,32.0,"0,00",23.0,"-5,00",69.0,2.0,0.0,0.0,VAR,Partly Cloudy
1546521600000,29.1,32.0,"0,00",23.0,"-5,00",69.0,3.0,0.0,220.0,SW,Light Snow
1546523400000,29.07,32.0,"0,00",23.0,"-5,00",69.0,3.0,0.0,220.0,SW,Light Snow
1546525200000,29.07,32.0,"0,00",23.0,"-5,00",69.0,6.0,0.0,240.0,WSW,Light Snow
1546527000000,29.07,32.0,"0,00",23.0,"-5,00",69.0,6.0,0.0,240.0,WSW,Mostly Cloudy
1546528800000,29.07,34.0,"1,11",25.0,"-3,89",70.0,8.0,0.0,270.0,W,Light Snow
1546530600000,29.07,34.0,"1,11",25.0,"-3,89",70.0,6.0,0.0,280.0,W,Light Snow
1546532400000,29.07,32.0,"0,00",28.0,"-2,22",87.0,5.0,0.0,280.0,W,Snow
1546534200000,29.07,30.0,"-1,11",28.0,"-2,22",93.0,1.0,0.0,0.0,VAR,Snow
1546536000000,29.07,30.0,"-1,11",30.0,"-1,11",100.0,2.0,0.0,0.0,VAR,Light Snow
1546537800000,29.07,30.0,"-1,11",28.0,"-2,22",93.0,1.0,0.0,0.0,VAR,Light Snow
1546539600000,29.07,30.0,"-1,11",30.0,"-1,11",100.0,1.0,0.0,0.0,VAR,Light Snow
1546541400000,29.07,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,0.0,VAR,Light Snow
1546543200000,29.07,32.0,"0,00",30.0,"-1,11",93.0,1.0,0.0,0.0,VAR,Light Snow
1546545000000,29.07,32.0,"0,00",30.0,"-1,11",93.0,3.0,0.0,80.0,E,Light Snow
1546546800000,29.07,32.0,"0,00",30.0,"-1,11",93.0,6.0,0.0,340.0,NNW,Mostly Cloudy
1546548600000,29.07,32.0,"0,00",30.0,"-1,11",93.0,5.0,0.0,330.0,NNW,Light Snow
1546550400000,29.1,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,0.0,VAR,Light Snow
1546552200000,29.07,32.0,"0,00",30.0,"-1,11",93.0,1.0,0.0,0.0,VAR,Light Snow
1546554000000,29.07,32.0,"0,00",30.0,"-1,11",93.0,3.0,0.0,330.0,NNW,Light Snow
1546555800000,29.07,32.0,"0,00",30.0,"-1,11",93.0,3.0,0.0,320.0,NW,Light Snow
1546557600000,29.07,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,0.0,VAR,Snow
1546559400000,29.07,32.0,"0,00",30.0,"-1,11",93.0,1.0,0.0,0.0,VAR,Light Snow
1546561200000,29.07,32.0,"0,00",30.0,"-1,11",93.0,3.0,0.0,0.0,VAR,Light Snow
1546563000000,29.07,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,0.0,VAR,Light Snow
1546564800000,29.1,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,0.0,VAR,Light Snow
1546566600000,29.1,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,0.0,VAR,Light Snow
1546568400000,29.1,32.0,"0,00",30.0,"-1,11",93.0,1.0,0.0,0.0,VAR,Light Snow
1546570200000,29.1,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,270.0,W,Mostly Cloudy
1546572000000,29.1,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,0.0,VAR,Mostly Cloudy
1546573800000,29.07,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,0.0,VAR,Mist
1546575600000,29.07,32.0,"0,00",30.0,"-1,11",93.0,2.0,0.0,0.0,VAR,Mist
1546577400000,29.1,32.0,"0,00",30.0,"-1,11",93.0,3.0,0.0,270.0,W,Mostly Cloudy
1546579200000,29.07,32.0,"0,00",30.0,"-1,11",93.0,6.0,0.0,300.0,WNW,Mostly Cloudy
1546581000000,29.07,32.0,"0,00",30.0,"-1,11",93.0,5.0,0.0,320.0,NW,Mostly Cloudy
1546582800000,29.07,32.0,"0,00",28.0,"-2,22",87.0,2.0,0.0,300.0,WNW,Mostly Cloudy
1546584600000,29.1,32.0,"0,00",28.0,"-2,22",87.0,5.0,0.0,280.0,W,Mostly Cloudy
1546586400000,29.07,32.0,"0,00",28.0,"-2,22",87.0,5.0,0.0,250.0,WSW,Partly Cloudy
1546588200000,29.07,32.0,"0,00",28.0,"-2,22",87.0,3.0,0.0,240.0,WSW,Partly Cloudy
1546590000000,29.07,32.0,"0,00",28.0,"-2,22",87.0,2.0,0.0,0.0,VAR,Light Snow
1546591800000,29.07,32.0,"0,00",28.0,"-2,22",87.0,2.0,0.0,200.0,SSW,Mostly Cloudy
1546593600000,29.1,30.0,"-1,11",28.0,"-2,22",93.0,2.0,0.0,260.0,W,Partly Cloudy
1546595400000,29.1,30.0,"-1,11",28.0,"-2,22",93.0,3.0,0.0,240.0,WSW,Partly Cloudy
1546597200000,29.1,30.0,"-1,11",27.0,"-2,78",86.0,2.0,0.0,230.0,SW,Partly Cloudy
1546599000000,29.1,32.0,"0,00",28.0,"-2,22",87.0,3.0,0.0,230.0,SW,Fair
1546600800000,29.1,32.0,"0,00",28.0,"-2,22",87.0,2.0,0.0,0.0,VAR,Fair
1546602600000,29.1,34.0,"1,11",28.0,"-2,22",81.0,2.0,0.0,0.0,VAR,Partly Cloudy
1546604400000,29.1,34.0,"1,11",28.0,"-2,22",81.0,3.0,0.0,220.0,SW,Partly Cloudy
1546606200000,29.07,34.0,"1,11",28.0,"-2,22",81.0,3.0,0.0,220.0,SW,Partly Cloudy
1546608000000,29.07,34.0,"1,11",30.0,"-1,11",87.0,5.0,0.0,240.0,WSW,Partly Cloudy
1546609800000,29.07,36.0,"2,22",28.0,"-2,22",75.0,6.0,0.0,290.0,WNW,Partly Cloudy
1546611600000,29.07,36.0,"2,22",28.0,"-2,22",75.0,7.0,0.0,320.0,NW,Mostly Cloudy
1546613400000,29.05,34.0,"1,11",28.0,"-2,22",81.0,8.0,0.0,300.0,WNW,Partly Cloudy
1546615200000,29.05,34.0,"1,11",28.0,"-2,22",81.0,7.0,0.0,290.0,WNW,Partly Cloudy
1546617000000,29.05,34.0,"1,11",28.0,"-2,22",81.0,7.0,0.0,280.0,W,Fair
1546618800000,29.05,34.0,"1,11",28.0,"-2,22",81.0,5.0,0.0,240.0,WSW,Fair
1546620600000,29.02,34.0,"1,11",28.0,"-2,22",81.0,3.0,0.0,230.0,SW,Fair
1546622400000,29.02,34.0,"1,11",28.0,"-2,22",81.0,3.0,0.0,220.0,SW,Fair
1546624200000,28.99,34.0,"1,11",28.0,"-2,22",81.0,3.0,0.0,230.0,SW,Fair
1546626000000,29.02,32.0,"0,00",28.0,"-2,22",87.0,5.0,0.0,260.0,W,Fair
1546627800000,29.02,32.0,"0,00",28.0,"-2,22",87.0,5.0,0.0,260.0,W,Partly Cloudy
1546629600000,29.02,32.0,"0,00",28.0,"-2,22",87.0,7.0,0.0,260.0,W,Fair
1546631400000,29.02,32.0,"0,00",28.0,"-2,22",87.0,7.0,0.0,260.0,W,Mostly Cloudy
1546633200000,29.02,34.0,"1,11",28.0,"-2,22",81.0,10.0,0.0,260.0,W,Light Snow
1546635000000,29.02,34.0,"1,11",28.0,"-2,22",81.0,8.0,0.0,250.0,WSW,Light Snow
1546636800000,28.99,34.0,"1,11",28.0,"-2,22",81.0,10.0,0.0,250.0,WSW,Light Snow
1546638600000,28.99,34.0,"1,11",28.0,"-2,22",81.0,10.0,0.0,240.0,WSW,Light Snow
1546640400000,28.99,34.0,"1,11",28.0,"-2,22",81.0,10.0,0.0,250.0,WSW,Mostly Cloudy
1546642200000,28.99,34.0,"1,11",28.0,"-2,22",81.0,12.0,0.0,250.0,WSW,Light Snow
1546644000000,28.99,34.0,"1,11",30.0,"-1,11",87.0,12.0,0.0,250.0,WSW,Light Snow
1546645800000,28.99,34.0,"1,11",30.0,"-1,11",87.0,10.0,0.0,250.0,WSW,Light Snow
1546647600000,28.99,34.0,"1,11",30.0,"-1,11",87.0,10.0,0.0,250.0,WSW,Light Snow
1546649400000,28.99,34.0,"1,11",30.0,"-1,11",87.0,12.0,0.0,250.0,WSW,Mostly Cloudy
1546651200000,28.99,34.0,"1,11",30.0,"-1,11",87.0,12.0,0.0,250.0,WSW,Light Snow
1546653000000,28.99,34.0,"1,11",30.0,"-1,11",87.0,9.0,0.0,250.0,WSW,Light Snow
1546654800000,28.99,34.0,"1,11",30.0,"-1,11",87.0,9.0,0.0,240.0,WSW,Mostly Cloudy
1546656600000,28.99,34.0,"1,11",30.0,"-1,11",87.0,8.0,0.0,240.0,WSW,Light Snow
1546658400000,28.99,34.0,"1,11",30.0,"-1,11",87.0,5.0,0.0,230.0,SW,Mostly Cloudy
1546660200000,28.99,34.0,"1,11",30.0,"-1,11",87.0,6.0,0.0,230.0,SW,Cloudy
1546662000000,28.96,34.0,"1,11",30.0,"-1,11",87.0,7.0,0.0,230.0,SW,Light Snow
1546663800000,28.96,34.0,"1,11",32.0,"0,00",93.0,8.0,0.0,230.0,SW,Light Snow
1546665600000,28.96,34.0,"1,11",30.0,"-1,11",87.0,7.0,0.0,230.0,SW,Light Snow
1546667400000,28.93,34.0,"1,11",32.0,"0,00",93.0,8.0,0.0,240.0,WSW,Light Snow
1546669200000,28.91,34.0,"1,11",30.0,"-1,11",87.0,9.0,0.0,250.0,WSW,Light Snow
1546671000000,28.91,34.0,"1,11",32.0,"0,00",93.0,8.0,0.0,250.0,WSW,Snow
1546672800000,28.91,32.0,"0,00",32.0,"0,00",100.0,7.0,0.0,240.0,WSW,Snow
1546674600000,28.91,32.0,"0,00",32.0,"0,00",100.0,8.0,0.0,250.0,WSW,Snow
1546676400000,28.88,34.0,"1,11",32.0,"0,00",93.0,8.0,0.0,250.0,WSW,Light Snow
1546678200000,28.91,34.0,"1,11",32.0,"0,00",93.0,9.0,0.0,250.0,WSW,Snow
1546680000000,28.88,32.0,"0,00",32.0,"0,00",100.0,10.0,0.0,240.0,WSW,Snow
1546681800000,28.88,34.0,"1,11",32.0,"0,00",93.0,9.0,0.0,240.0,WSW,Snow
1546683600000,28.88,34.0,"1,11",32.0,"0,00",93.0,10.0,0.0,240.0,WSW,Snow
1546685400000,28.88,34.0,"1,11",32.0,"0,00",93.0,9.0,0.0,240.0,WSW,Snow
1546687200000,28.88,34.0,"1,11",32.0,"0,00",93.0,8.0,0.0,250.0,WSW,Snow
1546689000000,28.88,34.0,"1,11",32.0,"0,00",93.0,8.0,0.0,240.0,WSW,Snow
1546690800000,28.88,34.0,"1,11",32.0,"0,00",93.0,7.0,0.0,250.0,WSW,Snow
1546692600000,28.88,34.0,"1,11",32.0,"0,00",93.0,9.0,0.0,260.0,W,Wintry Mix
1546694400000,28.85,34.0,"1,11",32.0,"0,00",93.0,8.0,0.0,250.0,WSW,Wintry Mix
1546696200000,28.85,34.0,"1,11",32.0,"0,00",93.0,7.0,0.0,240.0,WSW,Light Rain
1546698000000,28.85,34.0,"1,11",34.0,"1,11",100.0,7.0,0.0,240.0,WSW,Light Drizzle
1546699800000,28.85,34.0,"1,11",34.0,"1,11",100.0,8.0,0.0,250.0,WSW,Light Drizzle
1546701600000,28.85,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,240.0,WSW,Light Drizzle
1546703400000,28.85,36.0,"2,22",34.0,"1,11",93.0,8.0,0.0,240.0,WSW,Light Drizzle
1546705200000,28.85,36.0,"2,22",34.0,"1,11",93.0,9.0,0.0,250.0,WSW,Light Drizzle
1546707000000,28.85,37.0,"2,78",34.0,"1,11",87.0,13.0,0.0,270.0,W,Mostly Cloudy
1546708800000,28.85,37.0,"2,78",34.0,"1,11",87.0,13.0,0.0,270.0,W,Mostly Cloudy
1546710600000,28.85,37.0,"2,78",36.0,"2,22",93.0,12.0,0.0,270.0,W,Mostly Cloudy
1546712400000,28.85,37.0,"2,78",36.0,"2,22",93.0,13.0,0.0,260.0,W,Light Drizzle
1546714200000,28.85,37.0,"2,78",36.0,"2,22",93.0,15.0,0.0,270.0,W,Light Drizzle
1546716000000,28.88,37.0,"2,78",36.0,"2,22",93.0,14.0,0.0,270.0,W,Light Drizzle
1546717800000,28.88,37.0,"2,78",36.0,"2,22",93.0,13.0,0.0,270.0,W,Light Drizzle
1546719600000,28.88,36.0,"2,22",36.0,"2,22",100.0,12.0,0.0,260.0,W,Light Drizzle
1546721400000,28.88,37.0,"2,78",36.0,"2,22",93.0,14.0,0.0,270.0,W,Light Drizzle
1546723200000,28.88,37.0,"2,78",36.0,"2,22",93.0,10.0,0.0,250.0,WSW,Light Drizzle
1546725000000,28.88,37.0,"2,78",36.0,"2,22",93.0,15.0,0.0,270.0,W,Light Drizzle
1546726800000,28.88,37.0,"2,78",36.0,"2,22",93.0,14.0,0.0,270.0,W,Light Drizzle
1546728600000,28.88,37.0,"2,78",36.0,"2,22",93.0,16.0,0.0,270.0,W,Light Drizzle
1546730400000,28.88,39.0,"3,89",36.0,"2,22",87.0,13.0,0.0,270.0,W,Light Drizzle
1546732200000,28.88,37.0,"2,78",36.0,"2,22",93.0,14.0,0.0,270.0,W,Light Drizzle
1546734000000,28.88,37.0,"2,78",36.0,"2,22",93.0,13.0,0.0,270.0,W,Light Drizzle
1546735800000,28.88,37.0,"2,78",36.0,"2,22",93.0,13.0,0.0,270.0,W,Light Drizzle
1546737600000,28.88,37.0,"2,78",36.0,"2,22",93.0,15.0,0.0,270.0,W,Light Rain
1546739400000,28.88,37.0,"2,78",36.0,"2,22",93.0,14.0,0.0,270.0,W,Light Rain
1546741200000,28.88,37.0,"2,78",36.0,"2,22",93.0,15.0,0.0,270.0,W,Light Rain
1546743000000,28.88,37.0,"2,78",36.0,"2,22",93.0,15.0,0.0,270.0,W,Light Rain
1546744800000,28.88,37.0,"2,78",36.0,"2,22",93.0,16.0,0.0,280.0,W,Light Rain
1546746600000,28.88,37.0,"2,78",36.0,"2,22",93.0,15.0,0.0,280.0,W,Light Rain
1546748400000,28.88,37.0,"2,78",36.0,"2,22",93.0,14.0,0.0,270.0,W,Cloudy
1546750200000,28.88,37.0,"2,78",36.0,"2,22",93.0,13.0,0.0,280.0,W,Cloudy
1546752000000,28.88,37.0,"2,78",36.0,"2,22",93.0,14.0,0.0,280.0,W,Light Rain
1546753800000,28.88,37.0,"2,78",36.0,"2,22",93.0,14.0,0.0,280.0,W,Light Rain
1546755600000,28.88,37.0,"2,78",36.0,"2,22",93.0,13.0,0.0,270.0,W,Light Rain
1546757400000,28.88,37.0,"2,78",36.0,"2,22",93.0,12.0,0.0,280.0,W,Light Rain
1546759200000,28.88,37.0,"2,78",36.0,"2,22",93.0,12.0,0.0,270.0,W,Light Rain
